"","target_id","biotype","geneSymbol"
"519","ENSG00000035403.17","protein_coding","VCL"
"520","ENSG00000035499.12","protein_coding","DEPDC1B"
"521","ENSG00000035664.11","protein_coding","DAPK2"
"522","ENSG00000035681.7","protein_coding","NSMAF"
"523","ENSG00000035687.9","protein_coding","ADSS"
"524","ENSG00000035720.7","protein_coding","STAP1"
"525","ENSG00000035862.12","protein_coding","TIMP2"
"526","ENSG00000035928.15","protein_coding","RFC1"
"527","ENSG00000036054.12","protein_coding","TBC1D23"
"528","ENSG00000036257.12","protein_coding","CUL3"
"529","ENSG00000036448.9","protein_coding","MYOM2"
"530","ENSG00000036473.6","protein_coding","OTC"
"531","ENSG00000036530.8","protein_coding","CYP46A1"
"532","ENSG00000036549.12","protein_coding","ZZZ3"
"533","ENSG00000036565.14","protein_coding","SLC18A1"
"534","ENSG00000036672.15","protein_coding","USP2"
"535","ENSG00000036828.15","protein_coding","CASR"
"536","ENSG00000037042.8","protein_coding","TUBG2"
"537","ENSG00000037241.7","protein_coding","RPL26L1"
"538","ENSG00000037280.15","protein_coding","FLT4"
"539","ENSG00000037474.14","protein_coding","NSUN2"
"540","ENSG00000037637.10","protein_coding","FBXO42"
"541","ENSG00000037749.11","protein_coding","MFAP3"
"542","ENSG00000037757.13","protein_coding","MRI1"
"543","ENSG00000037897.16","protein_coding","METTL1"
"544","ENSG00000037965.5","protein_coding","HOXC8"
"545","ENSG00000038002.8","protein_coding","AGA"
"546","ENSG00000038210.12","protein_coding","PI4K2B"
"547","ENSG00000038219.12","protein_coding","BOD1L1"
"548","ENSG00000038274.16","protein_coding","MAT2B"
"549","ENSG00000038295.7","protein_coding","TLL1"
"550","ENSG00000038358.14","protein_coding","EDC4"
"551","ENSG00000038382.18","protein_coding","TRIO"
"552","ENSG00000038427.15","protein_coding","VCAN"
"553","ENSG00000038532.14","protein_coding","CLEC16A"
"554","ENSG00000038945.14","protein_coding","MSR1"
"555","ENSG00000039068.18","protein_coding","CDH1"
"556","ENSG00000039123.15","protein_coding","SKIV2L2"
"557","ENSG00000039139.9","protein_coding","DNAH5"
"558","ENSG00000039319.16","protein_coding","ZFYVE16"
"559","ENSG00000039523.19","protein_coding","RIPOR1"
"560","ENSG00000039537.13","protein_coding","C6"
"561","ENSG00000039560.13","protein_coding","RAI14"
"562","ENSG00000039600.10","protein_coding","SOX30"
"563","ENSG00000039650.11","protein_coding","PNKP"
"564","ENSG00000039987.6","protein_coding","BEST2"
"565","ENSG00000040199.18","protein_coding","PHLPP2"
"566","ENSG00000040275.16","protein_coding","SPDL1"
"567","ENSG00000040341.17","protein_coding","STAU2"
"568","ENSG00000040487.12","protein_coding","PQLC2"
"569","ENSG00000040531.14","protein_coding","CTNS"
"570","ENSG00000040608.13","protein_coding","RTN4R"
"571","ENSG00000040633.12","protein_coding","PHF23"
"572","ENSG00000040731.10","protein_coding","CDH10"
"573","ENSG00000040933.15","protein_coding","INPP4A"
"574","ENSG00000041353.9","protein_coding","RAB27B"
"575","ENSG00000041357.15","protein_coding","PSMA4"
"576","ENSG00000041515.15","protein_coding","MYO16"
"577","ENSG00000041802.10","protein_coding","LSG1"
"578","ENSG00000041880.14","protein_coding","PARP3"
"579","ENSG00000041982.15","protein_coding","TNC"
"580","ENSG00000041988.15","protein_coding","THAP3"
"581","ENSG00000042062.11","protein_coding","RIPOR3"
"582","ENSG00000042088.13","protein_coding","TDP1"
"583","ENSG00000042286.14","protein_coding","AIFM2"
"584","ENSG00000042304.11","protein_coding","C2orf83"
"585","ENSG00000042317.16","protein_coding","SPATA7"
"586","ENSG00000042429.11","protein_coding","MED17"
"587","ENSG00000042445.13","protein_coding","RETSAT"
"588","ENSG00000042493.15","protein_coding","CAPG"
"589","ENSG00000042753.11","protein_coding","AP2S1"
"590","ENSG00000042781.12","protein_coding","USH2A"
"591","ENSG00000042813.7","protein_coding","ZPBP"
"592","ENSG00000042832.11","protein_coding","TG"
"593","ENSG00000042980.12","protein_coding","ADAM28"
"594","ENSG00000043039.6","protein_coding","BARX2"
"595","ENSG00000043093.13","protein_coding","DCUN1D1"
"596","ENSG00000043143.20","protein_coding","JADE2"
"597","ENSG00000043355.11","protein_coding","ZIC2"
"598","ENSG00000043462.11","protein_coding","LCP2"
"599","ENSG00000043514.15","protein_coding","TRIT1"
"600","ENSG00000043591.5","protein_coding","ADRB1"
"601","ENSG00000044012.3","protein_coding","GUCA2B"
"602","ENSG00000044090.8","protein_coding","CUL7"
"603","ENSG00000044115.20","protein_coding","CTNNA1"
"604","ENSG00000044446.11","protein_coding","PHKA2"
"605","ENSG00000044459.14","protein_coding","CNTLN"
"606","ENSG00000044524.10","protein_coding","EPHA3"
"607","ENSG00000044574.7","protein_coding","HSPA5"
"608","ENSG00000046604.12","protein_coding","DSG2"
"609","ENSG00000046647.13","protein_coding","GEMIN8"
"610","ENSG00000046651.14","protein_coding","OFD1"
"611","ENSG00000046653.14","protein_coding","GPM6B"
"612","ENSG00000046774.9","protein_coding","MAGEC2"
"613","ENSG00000046889.18","protein_coding","PREX2"
"614","ENSG00000047056.14","protein_coding","WDR37"
"615","ENSG00000047188.15","protein_coding","YTHDC2"
"616","ENSG00000047230.14","protein_coding","CTPS2"
"617","ENSG00000047249.17","protein_coding","ATP6V1H"
"618","ENSG00000047315.15","protein_coding","POLR2B"
"619","ENSG00000047346.12","protein_coding","FAM214A"
"620","ENSG00000047365.11","protein_coding","ARAP2"
"621","ENSG00000047410.13","protein_coding","TPR"
"622","ENSG00000047457.13","protein_coding","CP"
"623","ENSG00000047578.12","protein_coding","KIAA0556"
"624","ENSG00000047579.19","protein_coding","DTNBP1"
"625","ENSG00000047597.5","protein_coding","XK"
"626","ENSG00000047617.14","protein_coding","ANO2"
"627","ENSG00000047621.11","protein_coding","C12orf4"
"628","ENSG00000047634.14","protein_coding","SCML1"
"629","ENSG00000047644.18","protein_coding","WWC3"
"630","ENSG00000047648.21","protein_coding","ARHGAP6"
"631","ENSG00000047662.4","protein_coding","FAM184B"
"632","ENSG00000047849.21","protein_coding","MAP4"
"633","ENSG00000047932.13","protein_coding","GOPC"
"634","ENSG00000047936.10","protein_coding","ROS1"
"635","ENSG00000048028.11","protein_coding","USP28"
"636","ENSG00000048052.21","protein_coding","HDAC9"
"637","ENSG00000048140.17","protein_coding","TSPAN17"
"638","ENSG00000048162.20","protein_coding","NOP16"
"639","ENSG00000048342.15","protein_coding","CC2D2A"
"640","ENSG00000048392.11","protein_coding","RRM2B"
"641","ENSG00000048405.9","protein_coding","ZNF800"
"642","ENSG00000048462.10","protein_coding","TNFRSF17"
"643","ENSG00000048471.13","protein_coding","SNX29"
"644","ENSG00000048540.14","protein_coding","LMO3"
"645","ENSG00000048544.5","protein_coding","MRPS10"
"646","ENSG00000048545.13","protein_coding","GUCA1A"
"647","ENSG00000048649.13","protein_coding","RSF1"
"648","ENSG00000048707.13","protein_coding","VPS13D"
"649","ENSG00000048740.18","protein_coding","CELF2"
"650","ENSG00000048828.16","protein_coding","FAM120A"
"651","ENSG00000048991.16","protein_coding","R3HDM1"
"652","ENSG00000049089.13","protein_coding","COL9A2"
"653","ENSG00000049130.14","protein_coding","KITLG"
"654","ENSG00000049167.13","protein_coding","ERCC8"
"655","ENSG00000049192.14","protein_coding","ADAMTS6"
"656","ENSG00000049239.12","protein_coding","H6PD"
"657","ENSG00000049245.12","protein_coding","VAMP3"
"658","ENSG00000049246.14","protein_coding","PER3"
"659","ENSG00000049247.13","protein_coding","UTS2"
"660","ENSG00000049249.8","protein_coding","TNFRSF9"
"661","ENSG00000049283.17","protein_coding","EPN3"
"662","ENSG00000049323.15","protein_coding","LTBP1"
"663","ENSG00000049449.8","protein_coding","RCN1"
"664","ENSG00000049540.16","protein_coding","ELN"
"665","ENSG00000049541.10","protein_coding","RFC2"
"666","ENSG00000049618.22","protein_coding","ARID1B"
"667","ENSG00000049656.13","protein_coding","CLPTM1L"
"668","ENSG00000049759.17","protein_coding","NEDD4L"
"669","ENSG00000049768.14","protein_coding","FOXP3"
"670","ENSG00000049769.12","protein_coding","PPP1R3F"
"671","ENSG00000049860.13","protein_coding","HEXB"
"672","ENSG00000049883.14","protein_coding","PTCD2"
"673","ENSG00000050030.13","protein_coding","NEXMIF"
"674","ENSG00000050130.17","protein_coding","JKAMP"
"675","ENSG00000050165.17","protein_coding","DKK3"
"676","ENSG00000050327.14","protein_coding","ARHGEF5"
"677","ENSG00000050344.8","protein_coding","NFE2L3"
"678","ENSG00000050393.11","protein_coding","MCUR1"
"679","ENSG00000050405.13","protein_coding","LIMA1"
"680","ENSG00000050426.15","protein_coding","LETMD1"
"681","ENSG00000050438.16","protein_coding","SLC4A8"
"682","ENSG00000050555.17","protein_coding","LAMC3"
"683","ENSG00000050628.20","protein_coding","PTGER3"
"684","ENSG00000050730.15","protein_coding","TNIP3"
"685","ENSG00000050748.17","protein_coding","MAPK9"
"686","ENSG00000050767.15","protein_coding","COL23A1"
"687","ENSG00000050820.16","protein_coding","BCAR1"
"688","ENSG00000051009.10","protein_coding","FAM160A2"
"689","ENSG00000051108.14","protein_coding","HERPUD1"
"690","ENSG00000051128.18","protein_coding","HOMER3"
"691","ENSG00000051180.16","protein_coding","RAD51"
"692","ENSG00000051341.13","protein_coding","POLQ"
"693","ENSG00000051382.8","protein_coding","PIK3CB"
"694","ENSG00000051523.10","protein_coding","CYBA"
"695","ENSG00000051596.9","protein_coding","THOC3"
"696","ENSG00000051620.10","protein_coding","HEBP2"
"697","ENSG00000051825.14","protein_coding","MPHOSPH9"
"698","ENSG00000052126.14","protein_coding","PLEKHA5"
"699","ENSG00000052344.15","protein_coding","PRSS8"
"700","ENSG00000052723.11","protein_coding","SIKE1"
"701","ENSG00000052749.13","protein_coding","RRP12"
"702","ENSG00000052795.12","protein_coding","FNIP2"
"703","ENSG00000052802.12","protein_coding","MSMO1"
"704","ENSG00000052841.14","protein_coding","TTC17"
"705","ENSG00000052850.5","protein_coding","ALX4"
"706","ENSG00000053108.16","protein_coding","FSTL4"
"707","ENSG00000053254.15","protein_coding","FOXN3"
"708","ENSG00000053328.8","protein_coding","METTL24"
"709","ENSG00000053371.12","protein_coding","AKR7A2"
"710","ENSG00000053372.4","protein_coding","MRTO4"
"711","ENSG00000053438.8","protein_coding","NNAT"
"712","ENSG00000053501.12","protein_coding","USE1"
"713","ENSG00000053524.12","protein_coding","MCF2L2"
"714","ENSG00000053702.14","protein_coding","NRIP2"
"715","ENSG00000053747.15","protein_coding","LAMA3"
"716","ENSG00000053770.11","protein_coding","AP5M1"
"717","ENSG00000053900.10","protein_coding","ANAPC4"
"718","ENSG00000053918.15","protein_coding","KCNQ1"
"719","ENSG00000054116.11","protein_coding","TRAPPC3"
"720","ENSG00000054118.13","protein_coding","THRAP3"
"721","ENSG00000054148.17","protein_coding","PHPT1"
"722","ENSG00000054179.11","protein_coding","ENTPD2"
"723","ENSG00000054219.10","protein_coding","LY75"
"724","ENSG00000054267.21","protein_coding","ARID4B"
"725","ENSG00000054277.13","protein_coding","OPN3"
"726","ENSG00000054282.15","protein_coding","SDCCAG8"
"727","ENSG00000054356.13","protein_coding","PTPRN"
"728","ENSG00000054392.12","protein_coding","HHAT"
"729","ENSG00000054523.17","protein_coding","KIF1B"
"730","ENSG00000054598.6","protein_coding","FOXC1"
"731","ENSG00000054611.13","protein_coding","TBC1D22A"
"732","ENSG00000054654.16","protein_coding","SYNE2"
"733","ENSG00000054690.13","protein_coding","PLEKHH1"
"734","ENSG00000054793.13","protein_coding","ATP9A"
"735","ENSG00000054796.12","protein_coding","SPO11"
"736","ENSG00000054803.3","protein_coding","CBLN4"
"737","ENSG00000054938.15","protein_coding","CHRDL2"
"738","ENSG00000054965.10","protein_coding","FAM168A"
"739","ENSG00000054967.12","protein_coding","RELT"
"740","ENSG00000054983.16","protein_coding","GALC"
"741","ENSG00000055044.10","protein_coding","NOP58"
"742","ENSG00000055070.16","protein_coding","SZRD1"
"743","ENSG00000055118.14","protein_coding","KCNH2"
"744","ENSG00000055130.15","protein_coding","CUL1"
"745","ENSG00000055147.18","protein_coding","FAM114A2"
"746","ENSG00000055163.19","protein_coding","CYFIP2"
"747","ENSG00000055208.18","protein_coding","TAB2"
"748","ENSG00000055211.12","protein_coding","GINM1"
"749","ENSG00000055332.16","protein_coding","EIF2AK2"
"750","ENSG00000055483.19","protein_coding","USP36"
"751","ENSG00000055609.17","protein_coding","KMT2C"
"752","ENSG00000055732.12","protein_coding","MCOLN3"
"753","ENSG00000055813.5","protein_coding","CCDC85A"
"754","ENSG00000055917.15","protein_coding","PUM2"
"755","ENSG00000055950.16","protein_coding","MRPL43"
"756","ENSG00000055955.15","protein_coding","ITIH4"
"757","ENSG00000055957.10","protein_coding","ITIH1"
"758","ENSG00000056050.6","protein_coding","HPF1"
"759","ENSG00000056097.15","protein_coding","ZFR"
"760","ENSG00000056277.15","protein_coding","ZNF280C"
"761","ENSG00000056291.17","protein_coding","NPFFR2"
"762","ENSG00000056487.15","protein_coding","PHF21B"
"763","ENSG00000056558.10","protein_coding","TRAF1"
"764","ENSG00000056586.15","protein_coding","RC3H2"
"765","ENSG00000056678.11","processed_transcript","KIFC1"
"766","ENSG00000056736.9","protein_coding","IL17RB"
"767","ENSG00000056972.18","protein_coding","TRAF3IP2"
"768","ENSG00000056998.19","protein_coding","GYG2"
"769","ENSG00000057019.15","protein_coding","DCBLD2"
"770","ENSG00000057149.15","protein_coding","SERPINB3"
"771","ENSG00000057252.12","protein_coding","SOAT1"
"772","ENSG00000057294.14","protein_coding","PKP2"
"773","ENSG00000057468.6","protein_coding","MSH4"
"774","ENSG00000057593.13","protein_coding","F7"
"775","ENSG00000057608.16","protein_coding","GDI2"
"776","ENSG00000057657.15","protein_coding","PRDM1"
"777","ENSG00000057663.14","protein_coding","ATG5"
"778","ENSG00000057704.12","protein_coding","TMCC3"
"779","ENSG00000057757.9","protein_coding","PITHD1"
"780","ENSG00000057935.13","protein_coding","MTA3"
"781","ENSG00000058056.8","protein_coding","USP13"
"782","ENSG00000058063.15","protein_coding","ATP11B"
"783","ENSG00000058085.14","protein_coding","LAMC2"
"784","ENSG00000058091.16","protein_coding","CDK14"
"785","ENSG00000058262.9","protein_coding","SEC61A1"
"786","ENSG00000058272.16","protein_coding","PPP1R12A"
"787","ENSG00000058335.15","protein_coding","RASGRF1"
"788","ENSG00000058404.19","protein_coding","CAMK2B"
"789","ENSG00000058453.16","protein_coding","CROCC"
"790","ENSG00000058600.15","protein_coding","POLR3E"
"791","ENSG00000058668.14","protein_coding","ATP2B4"
"792","ENSG00000058673.16","protein_coding","ZC3H11A"
"793","ENSG00000058729.10","protein_coding","RIOK2"
"794","ENSG00000058799.14","protein_coding","YIPF1"
"795","ENSG00000058804.11","protein_coding","NDC1"
"796","ENSG00000058866.14","protein_coding","DGKG"
"797","ENSG00000059122.16","protein_coding","FLYWCH1"
"798","ENSG00000059145.18","protein_coding","UNKL"
"799","ENSG00000059377.16","protein_coding","TBXAS1"
"800","ENSG00000059378.12","protein_coding","PARP12"
"801","ENSG00000059573.8","protein_coding","ALDH18A1"
"802","ENSG00000059588.9","protein_coding","TARBP1"
"803","ENSG00000059691.11","protein_coding","GATB"
"804","ENSG00000059728.10","protein_coding","MXD1"
"805","ENSG00000059758.7","protein_coding","CDK17"
"806","ENSG00000059769.19","protein_coding","DNAJC25"
"807","ENSG00000059804.15","protein_coding","SLC2A3"
"808","ENSG00000059915.16","protein_coding","PSD"
"809","ENSG00000060069.16","protein_coding","CTDP1"
"810","ENSG00000060138.12","protein_coding","YBX3"
"811","ENSG00000060140.8","protein_coding","STYK1"
"812","ENSG00000060237.16","protein_coding","WNK1"
"813","ENSG00000060303.5","processed_pseudogene","RPS17P5"
"814","ENSG00000060339.13","protein_coding","CCAR1"
"815","ENSG00000060491.16","protein_coding","OGFR"
"816","ENSG00000060558.3","protein_coding","GNA15"
"817","ENSG00000060566.13","protein_coding","CREB3L3"
"818","ENSG00000060642.10","protein_coding","PIGV"
"819","ENSG00000060656.19","protein_coding","PTPRU"
"820","ENSG00000060688.12","protein_coding","SNRNP40"
"821","ENSG00000060709.14","protein_coding","RIMBP2"
"822","ENSG00000060718.20","protein_coding","COL11A1"
"823","ENSG00000060749.14","protein_coding","QSER1"
"824","ENSG00000060762.18","protein_coding","MPC1"
"825","ENSG00000060971.17","protein_coding","ACAA1"
"826","ENSG00000060982.14","protein_coding","BCAT1"
"827","ENSG00000061273.17","protein_coding","HDAC7"
"828","ENSG00000061337.15","protein_coding","LZTS1"
"829","ENSG00000061455.10","protein_coding","PRDM6"
"830","ENSG00000061492.11","protein_coding","WNT8A"
"831","ENSG00000061656.9","protein_coding","SPAG4"
"832","ENSG00000061676.14","protein_coding","NCKAP1"
"833","ENSG00000061794.12","protein_coding","MRPS35"
"834","ENSG00000061918.12","protein_coding","GUCY1B3"
"835","ENSG00000061936.9","protein_coding","SFSWAP"
"836","ENSG00000061938.17","protein_coding","TNK2"
"837","ENSG00000061987.15","protein_coding","MON2"
"838","ENSG00000062038.13","protein_coding","CDH3"
"839","ENSG00000062096.14","protein_coding","ARSF"
"840","ENSG00000062194.15","protein_coding","GPBP1"
"841","ENSG00000062282.14","protein_coding","DGAT2"
"842","ENSG00000062370.16","protein_coding","ZNF112"
"843","ENSG00000062485.18","protein_coding","CS"
"844","ENSG00000062524.15","protein_coding","LTK"
"845","ENSG00000062582.13","protein_coding","MRPS24"
"846","ENSG00000062598.17","protein_coding","ELMO2"
"847","ENSG00000062650.18","protein_coding","WAPL"
"848","ENSG00000062716.12","protein_coding","VMP1"
"849","ENSG00000062725.9","protein_coding","APPBP2"
"850","ENSG00000062822.12","protein_coding","POLD1"
"851","ENSG00000063015.19","protein_coding","SEZ6"
"852","ENSG00000063046.17","protein_coding","EIF4B"
"853","ENSG00000063127.15","protein_coding","SLC6A16"
"854","ENSG00000063169.10","protein_coding","BICRA"
"855","ENSG00000063176.15","protein_coding","SPHK2"
"856","ENSG00000063177.12","protein_coding","RPL18"
"857","ENSG00000063180.8","protein_coding","CA11"
"858","ENSG00000063241.7","protein_coding","ISOC2"
"859","ENSG00000063244.12","protein_coding","U2AF2"
"860","ENSG00000063245.14","protein_coding","EPN1"
"861","ENSG00000063322.13","protein_coding","MED29"
"862","ENSG00000063438.16","protein_coding","AHRR"
"863","ENSG00000063515.2","protein_coding","GSC2"
"864","ENSG00000063587.13","protein_coding","ZNF275"
"865","ENSG00000063601.16","protein_coding","MTMR1"
